file,class,method,variable,usage
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\repository\dao\OptimisticLockingFailureTests.java,org.springframework.batch.core.repository.dao.OptimisticLockingFailureTests,testAsyncStopOfStartingJob/0,jobExecution,4
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\repository\dao\OptimisticLockingFailureTests.java,org.springframework.batch.core.repository.dao.OptimisticLockingFailureTests,testAsyncStopOfStartingJob/0,restartStepExecution,1
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\repository\dao\OptimisticLockingFailureTests.java,org.springframework.batch.core.repository.dao.OptimisticLockingFailureTests,testAsyncStopOfStartingJob/0,job,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,getParameter/1[java.lang.String],key,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,"getDouble/2[java.lang.String,java.lang.Double]",defaultValue,1
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,"getDouble/2[java.lang.String,java.lang.Double]",key,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,toString/0,entry,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,toString/0,parameters,3
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,getLong/1[java.lang.String],jobParameter,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,getLong/1[java.lang.String],key,3
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,getLocalTime/1[java.lang.String],jobParameter,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,getLocalTime/1[java.lang.String],key,3
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,"getString/2[java.lang.String,java.lang.String]",defaultValue,1
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,"getString/2[java.lang.String,java.lang.String]",key,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,"getLocalDate/2[java.lang.String,java.time.LocalDate]",defaultValue,1
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,"getLocalDate/2[java.lang.String,java.time.LocalDate]",key,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,"getLong/2[java.lang.String,java.lang.Long]",defaultValue,1
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,"getLong/2[java.lang.String,java.lang.Long]",key,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,"getDate/2[java.lang.String,java.util.Date]",defaultValue,1
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,"getDate/2[java.lang.String,java.util.Date]",key,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,"getLocalTime/2[java.lang.String,java.time.LocalTime]",defaultValue,1
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,"getLocalTime/2[java.lang.String,java.time.LocalTime]",key,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,"getLocalDateTime/2[java.lang.String,java.time.LocalDateTime]",defaultValue,1
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,"getLocalDateTime/2[java.lang.String,java.time.LocalDateTime]",key,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,getString/1[java.lang.String],jobParameter,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,getString/1[java.lang.String],key,3
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,getDouble/1[java.lang.String],jobParameter,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,getDouble/1[java.lang.String],key,3
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,"JobParameters/1[java.util.Map<java.lang.String,org.springframework.batch.core.JobParameter<?>>]",parameters,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,getIdentifyingParameters/0,entry,3
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,getIdentifyingParameters/0,identifyingParameters,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,getDate/1[java.lang.String],jobParameter,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,getDate/1[java.lang.String],key,3
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,equals/1[java.lang.Object],obj,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,getLocalDateTime/1[java.lang.String],jobParameter,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,getLocalDateTime/1[java.lang.String],key,3
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,getLocalDate/1[java.lang.String],jobParameter,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\JobParameters.java,org.springframework.batch.core.JobParameters,getLocalDate/1[java.lang.String],key,3
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\samples\domain\trade\internal\CustomerCreditRowMapper.java,org.springframework.batch.samples.domain.trade.internal.CustomerCreditRowMapper,"mapRow/2[java.sql.ResultSet,int]",rs,3
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\samples\domain\trade\internal\CustomerCreditRowMapper.java,org.springframework.batch.samples.domain.trade.internal.CustomerCreditRowMapper,"mapRow/2[java.sql.ResultSet,int]",rowNum,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-samples\src\main\java\org\springframework\batch\samples\domain\trade\internal\CustomerCreditRowMapper.java,org.springframework.batch.samples.domain.trade.internal.CustomerCreditRowMapper,"mapRow/2[java.sql.ResultSet,int]",customerCredit,4
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\listener\AbstractDoubleExceptionTests.java,org.springframework.batch.core.listener.AbstractDoubleExceptionTests,"getException/3[java.lang.String,java.lang.RuntimeException,java.lang.Throwable]",msg,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\listener\AbstractDoubleExceptionTests.java,org.springframework.batch.core.listener.AbstractDoubleExceptionTests,"getException/3[java.lang.String,java.lang.RuntimeException,java.lang.Throwable]",e,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\listener\AbstractDoubleExceptionTests.java,org.springframework.batch.core.listener.AbstractDoubleExceptionTests,"getException/3[java.lang.String,java.lang.RuntimeException,java.lang.Throwable]",cause,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\listener\AbstractDoubleExceptionTests.java,org.springframework.batch.core.listener.AbstractDoubleExceptionTests,testExceptionStringThrowable/0,exception,1
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\repository\HSQLDBJobRepositoryIntegrationTests.java,org.springframework.batch.core.test.repository.HSQLDBJobRepositoryIntegrationTests,testJobExecution/0,jobParameters,1
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\repository\HSQLDBJobRepositoryIntegrationTests.java,org.springframework.batch.core.test.repository.HSQLDBJobRepositoryIntegrationTests,testJobExecution/0,jobExecution,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\function\FunctionItemProcessorTests.java,org.springframework.batch.item.function.FunctionItemProcessorTests,testFunctionItemProcessor/0,itemProcessor,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\job\flow\FlowExecution.java,org.springframework.batch.core.job.flow.FlowExecution,"FlowExecution/2[java.lang.String,org.springframework.batch.core.job.flow.FlowExecutionStatus]",name,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\job\flow\FlowExecution.java,org.springframework.batch.core.job.flow.FlowExecution,"FlowExecution/2[java.lang.String,org.springframework.batch.core.job.flow.FlowExecutionStatus]",status,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\main\java\org\springframework\batch\core\job\flow\FlowExecution.java,org.springframework.batch.core.job.flow.FlowExecution,compareTo/1[org.springframework.batch.core.job.flow.FlowExecution],other,1
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\avro\example\User.java,org.springframework.batch.item.avro.example.User$Builder,setName/1[java.lang.CharSequence],value,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\avro\example\User.java,org.springframework.batch.item.avro.example.User$Builder,setFavoriteNumber/1[java.lang.Integer],value,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\avro\example\User.java,org.springframework.batch.item.avro.example.User$Builder,build/0,e,3
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\avro\example\User.java,org.springframework.batch.item.avro.example.User$Builder,build/0,record,4
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\avro\example\User.java,org.springframework.batch.item.avro.example.User$Builder,setFavoriteColor/1[java.lang.CharSequence],value,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\avro\example\User.java,org.springframework.batch.item.avro.example.User$Builder,Builder/1[org.springframework.batch.item.avro.example.User],other,6
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\test\java\org\springframework\batch\item\avro\example\User.java,org.springframework.batch.item.avro.example.User$Builder,Builder/1[org.springframework.batch.item.avro.example.User.Builder],other,10
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\config\xml\JobLaunchingGatewayParser.java,org.springframework.batch.integration.config.xml.JobLaunchingGatewayParser,"parseHandler/2[org.w3c.dom.Element,org.springframework.batch.integration.config.xml.ParserContext]",replyChannel,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\config\xml\JobLaunchingGatewayParser.java,org.springframework.batch.integration.config.xml.JobLaunchingGatewayParser,"parseHandler/2[org.w3c.dom.Element,org.springframework.batch.integration.config.xml.ParserContext]",jobLauncher,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\config\xml\JobLaunchingGatewayParser.java,org.springframework.batch.integration.config.xml.JobLaunchingGatewayParser,"parseHandler/2[org.w3c.dom.Element,org.springframework.batch.integration.config.xml.ParserContext]",jobLaunchingGatewayBuilder,5
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\config\xml\JobLaunchingGatewayParser.java,org.springframework.batch.integration.config.xml.JobLaunchingGatewayParser,"parseHandler/2[org.w3c.dom.Element,org.springframework.batch.integration.config.xml.ParserContext]",parserContext,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-integration\src\main\java\org\springframework\batch\integration\config\xml\JobLaunchingGatewayParser.java,org.springframework.batch.integration.config.xml.JobLaunchingGatewayParser,"parseHandler/2[org.w3c.dom.Element,org.springframework.batch.integration.config.xml.ParserContext]",element,3
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,"createJobExecution/2[java.lang.String,org.springframework.batch.core.step.JobParameters]",jobName,1
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,"createJobExecution/2[java.lang.String,org.springframework.batch.core.step.JobParameters]",jobParameters,1
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,"createJobExecution/2[java.lang.String,org.springframework.batch.core.step.JobParameters]",jobInstance,1
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,"isJobInstanceExists/2[java.lang.String,org.springframework.batch.core.step.JobParameters]",jobName,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,"isJobInstanceExists/2[java.lang.String,org.springframework.batch.core.step.JobParameters]",jobParameters,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,update/1[org.springframework.batch.core.step.JobExecution],jobExecution,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,"getLastStepExecution/2[org.springframework.batch.core.step.JobInstance,java.lang.String]",stepName,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,"getLastStepExecution/2[org.springframework.batch.core.step.JobInstance,java.lang.String]",jobInstance,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,"getStepExecutionCount/2[org.springframework.batch.core.step.JobInstance,java.lang.String]",stepName,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,"getStepExecutionCount/2[org.springframework.batch.core.step.JobInstance,java.lang.String]",jobInstance,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,updateExecutionContext/1[org.springframework.batch.core.step.JobExecution],jobExecution,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,addAll/1[java.util.Collection<org.springframework.batch.core.step.StepExecution>],stepExecutions,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,"getLastJobExecution/2[java.lang.String,org.springframework.batch.core.step.JobParameters]",jobName,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,"getLastJobExecution/2[java.lang.String,org.springframework.batch.core.step.JobParameters]",jobParameters,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,updateExecutionContext/1[org.springframework.batch.core.step.StepExecution],stepExecution,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,add/1[org.springframework.batch.core.step.StepExecution],stepExecution,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,update/1[org.springframework.batch.core.step.StepExecution],stepExecution,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,"getJobInstance/2[java.lang.String,org.springframework.batch.core.step.JobParameters]",jobName,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,"getJobInstance/2[java.lang.String,org.springframework.batch.core.step.JobParameters]",jobParameters,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,"createJobInstance/2[java.lang.String,org.springframework.batch.core.step.JobParameters]",jobName,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\step\JobRepositorySupport.java,org.springframework.batch.core.step.JobRepositorySupport,"createJobInstance/2[java.lang.String,org.springframework.batch.core.step.JobParameters]",jobParameters,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\football\domain\Player.java,org.springframework.batch.core.test.football.domain.Player,setId/1[java.lang.String],id,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\football\domain\Player.java,org.springframework.batch.core.test.football.domain.Player,setFirstName/1[java.lang.String],firstName,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\football\domain\Player.java,org.springframework.batch.core.test.football.domain.Player,setBirthYear/1[int],birthYear,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\football\domain\Player.java,org.springframework.batch.core.test.football.domain.Player,setLastName/1[java.lang.String],lastName,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\football\domain\Player.java,org.springframework.batch.core.test.football.domain.Player,setDebutYear/1[int],debutYear,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-core\src\test\java\org\springframework\batch\core\test\football\domain\Player.java,org.springframework.batch.core.test.football.domain.Player,setPosition/1[java.lang.String],position,2
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readLong/2[java.lang.String,long]",defaultValue,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readLong/2[java.lang.String,long]",name,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readDate/3[java.lang.String,java.lang.String,java.util.Date]",defaultValue,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readDate/3[java.lang.String,java.lang.String,java.util.Date]",name,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readDate/3[java.lang.String,java.lang.String,java.util.Date]",pattern,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,readBoolean/1[int],index,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,readByte/1[java.lang.String],name,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readInt/2[int,int]",defaultValue,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readInt/2[int,int]",index,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,readDate/1[int],index,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,readInt/1[int],index,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,readRawString/1[java.lang.String],name,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readBigDecimal/2[java.lang.String,java.math.BigDecimal]",defaultValue,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readBigDecimal/2[java.lang.String,java.math.BigDecimal]",name,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,readShort/1[int],index,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,readFloat/1[int],index,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,readString/1[java.lang.String],name,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readBoolean/2[int,java.lang.String]",trueValue,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readBoolean/2[int,java.lang.String]",index,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,readBigDecimal/1[int],index,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readDate/2[int,java.lang.String]",pattern,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readDate/2[int,java.lang.String]",index,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readDate/2[java.lang.String,java.util.Date]",defaultValue,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readDate/2[java.lang.String,java.util.Date]",name,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,readShort/1[java.lang.String],name,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readLong/2[int,long]",defaultValue,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readLong/2[int,long]",index,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readInt/2[java.lang.String,int]",defaultValue,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readInt/2[java.lang.String,int]",name,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,readRawString/1[int],index,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readBoolean/2[java.lang.String,java.lang.String]",trueValue,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readBoolean/2[java.lang.String,java.lang.String]",name,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readDate/2[int,java.util.Date]",defaultValue,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readDate/2[int,java.util.Date]",index,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,readBoolean/1[java.lang.String],name,0
C:\Users\All Five Projects\spring-batch-main\spring-batch-infrastructure\src\main\java\org\springframework\batch\item\file\transform\FieldSet.java,org.springframework.batch.item.file.transform.FieldSet,"readBigDecimal/2[int,java.math.BigDecimal]",defaultValue,0
